journal|year|author|repec
American Economic Review|2001|Raymond Fisman|pfi257
American Economic Review|2001|Nico A. Hansen|none
American Economic Review|2001|Anke S. Kessler|pke73
American Economic Review|2001|Martin Feldstein|pfe112
American Economic Review|2001|Elena Ranguelova|pfe112
American Economic Review|2001|V. Kerry Smith|psm143
American Economic Review|2001|Donald H. Taylor|psl34
American Economic Review|2001|Frank A. Sloan|psl34
American Economic Review|2001|John T. Cuddington|pcu153
American Economic Review|2001|Diana L. Moss|none
American Economic Review|2001|Gerard Gaudet|pga5
American Economic Review|2001|Michel Moreaux|pmo364
American Economic Review|2001|Stephen W. Salant|psa604
American Economic Review|2001|Anders Sorensen|psr9
American Economic Review|2001|Andrew B. Bernard|pbe478
American Economic Review|2001|Charles I. Jones|pjo24
American Economic Review|2001|Isabelle Bajeux-Besnainou|none
American Economic Review|2001|James V. Jordan|none
American Economic Review|2001|Roland Portait|none
American Economic Review|2001|William Robert Nelson|pne247
American Economic Review|2001|Robert E. Hall|pha128
American Economic Review|2001|Bart Hobijn|pho54
American Economic Review|2001|Boyan Jovanovic|pjo20
American Economic Review|2001|Matthew B. Canzoneri|pca260
American Economic Review|2001|Robert E. Cumby|pcu115
American Economic Review|2001|Behzad T. Diba|pdi273
American Economic Review|2001|Ernst Fehr|pfe29
American Economic Review|2001|Jean-Robert Tyran|pty1
American Economic Review|2001|Joao F. Gomes|pgo15
American Economic Review|2001|Thomas F. Cooley|pco35
American Economic Review|2001|Vincenzo Quadrini|pqu2
American Economic Review|2001|Christine A. Parlour|none
American Economic Review|2001|Uday Rajan|none
American Economic Review|2001|Ajeyo Banerjee|none
American Economic Review|2001|E. Woodrow Eckard|pec38
American Economic Review|2001|Rebecca Achee Thornton|none
American Economic Review|2001|Peter Thompson|pth1
American Economic Review|2001|Daron Acemoglu|pac16
American Economic Review|2001|Simon Johnson|pjo44
American Economic Review|2001|James A. Robinson|pro179
American Economic Review|2001|Jacob K. Goeree|pgo37
American Economic Review|2001|Charles A. Holt|pho200
American Economic Review|2001|Donald R. Davis|pda33
American Economic Review|2001|David E. Weinstein|pwe34
American Economic Review|2001|Gilles Duranton|pdu48
American Economic Review|2001|Diego Puga|ppu2
American Economic Review|2001|Hao Li|pli8
American Economic Review|2001|Sherwin Rosen|pro58
American Economic Review|2001|Wing Suen|psu33
American Economic Review|2001|John A. List|pli176
American Economic Review|2001|Angela A. Hung|none
American Economic Review|2001|Charles R. Plott|ppl81
American Economic Review|2001|Mark Walker|none
American Economic Review|2001|John Wooders|pwo21
American Economic Review|2001|William T. Harbaugh|pha88
American Economic Review|2001|Kate Krause|pkr182
American Economic Review|2001|Timothy R. Berry|none
American Economic Review|2001|Cary A. Deck|pde234
American Economic Review|2001|John Bennett|pbe102
American Economic Review|2001|Manfredi M. A. La Manna|none
American Economic Review|2001|Marco Bianchi|none
American Economic Review|2001|Bjorn R. Gudmundsson|none
American Economic Review|2001|Gylfi Zoega|pzo41
American Economic Review|2001|Josh Ederington|ped37
American Economic Review|2001|Tore Ellingsen|pel76
American Economic Review|2001|Ulf Soderstrom|pso33
American Economic Review|2001|Leif Danziger|pda5
American Economic Review|2001|Richard C. K. Burdekin|pbu17
American Economic Review|2001|Marc D. Weidenmier|pwe14
American Economic Review|2002|Sherwin Rosen|pro58
American Economic Review|2002|Brian L. Goff|none
American Economic Review|2002|Robert D. Tollison|pto21
American Economic Review|2002|Dan Black|pbl23
American Economic Review|2002|Kermit Daniel|none
American Economic Review|2002|Seth Sanders|none
American Economic Review|2002|Paul Gertler|pge194
American Economic Review|2002|Jonathan Gruber|pgr20
American Economic Review|2002|Brian Knight|pkn7
American Economic Review|2002|Werner Antweiler|pan25
American Economic Review|2002|Daniel Trefler|ptr44
American Economic Review|2002|Wolfgang Keller|pke8
American Economic Review|2002|Lee G. Branstetter|none
American Economic Review|2002|Mariko Sakakibara|none
American Economic Review|2002|David Popp|none
American Economic Review|2002|Marcelo L. Veracierto|pve139
American Economic Review|2002|Lutz Hendricks|phe2
American Economic Review|2002|Charles I. Jones|pjo24
American Economic Review|2002|Bruno Biais|pbi43
American Economic Review|2002|Enrico Perotti|ppe58
American Economic Review|2002|Mark J. McCabe|none
American Economic Review|2002|David W. Harless|pha290
American Economic Review|2002|George E. Hoffer|pho171
American Economic Review|2002|Thomas Buchmueller|pbu179
American Economic Review|2002|Tomas Philipson|pph37
American Economic Review|2002|Jonah B. Gelbach|pge238
American Economic Review|2002|Jere R. Behrman|pbe285
American Economic Review|2002|Mark R. Rosenzweig|pro558
American Economic Review|2002|Laura Chadwick|none
American Economic Review|2002|Gary Solon|pso215
American Economic Review|2002|Marjorie Flavin|none
American Economic Review|2002|Takashi Yamashita|none
American Economic Review|2002|Michael J. Keen|pke22
American Economic Review|2002|Christos Kotsogiannis|pko309
American Economic Review|2002|Gerald E. Auten|none
American Economic Review|2002|Holger Sieg|none
American Economic Review|2002|Charles T. Clotfelter|pcl34
American Economic Review|2002|Antoni Estevadeordal|none
American Economic Review|2002|Alan M. Taylor|pta46
American Economic Review|2002|Patrick J. Conway|pmi137
American Economic Review|2002|Daniel Trefler|ptr44
American Economic Review|2002|Edward C. Prescott|ppr10
American Economic Review|2002|Robert E. Lucas Jr|plu15
American Economic Review|2002|Robert E. Lucas Jr|plu15
American Economic Review|2002|Raphael Bergoeing|pbe8
American Economic Review|2002|Patrick J. Kehoe|pke4
American Economic Review|2002|Timothy J. Kehoe|pke16
American Economic Review|2002|Raimundo Soto|pso10
American Economic Review|2002|Patrick J. Kehoe|pke4
American Economic Review|2002|Ellen R. McGrattan|pmc46
American Economic Review|2002|Harold L. Cole|pco70
American Economic Review|2002|Lee E. Ohanian|poh1
American Economic Review|2002|Ricardo J. Caballero|pca44
American Economic Review|2002|Arvind Krishnamurthy|none
American Economic Review|2002|Douglas W. Diamond|pdi80
American Economic Review|2002|Raghuram G. Rajan|pra149
American Economic Review|2002|Bengt Holmstrom|pho488
American Economic Review|2002|Jean Tirole|pti33
American Economic Review|2002|Nobuhiro Kiyotaki|none
American Economic Review|2002|John Moore|pmo265
American Economic Review|2002|Edward J. Green|pgr13
American Economic Review|2002|Narayana R. Kocherlakota|pko25
American Economic Review|2002|Nobuhiro Kiyotaki|none
American Economic Review|2002|John Moore|pmo265
American Economic Review|2002|Dean Corbae|pco94
American Economic Review|2002|Ted Temzelides|pte26
American Economic Review|2002|Randall Wright|pwr2
American Economic Review|2002|Jess Benhabib|pbe53
American Economic Review|2002|Stephanie Schmitt-Grohé|psc44
American Economic Review|2002|Martín Uribe|pur9
American Economic Review|2002|Charles T. Carlstrom|pca42
American Economic Review|2002|Timothy S. Fuerst|pfu6
American Economic Review|2002|Christopher J. Erceg|per53
American Economic Review|2002|Monika Piazzesi|ppi37
American Economic Review|2002|Bill Dupor|pdu275
American Economic Review|2002|Maurice Obstfeld|pob13
American Economic Review|2002|Laurence Ball|pba605
American Economic Review|2002|Robert R. Tchaidze|none
American Economic Review|2002|Athanasios Orphanides|por35
American Economic Review|2002|Christina D. Romer|pro406
American Economic Review|2002|Christina D. Romer|pro406
American Economic Review|2002|David H. Romer|pro407
American Economic Review|2002|David H. Romer|pro407
American Economic Review|2002|Bruce D. Smith|psm3
American Economic Review|2002|Luisa Lambertini|pla95
American Economic Review|2002|Chris Edmond|ped23
American Economic Review|2002|Francesco Caselli|pca205
American Economic Review|2002|Wilbur John Coleman II|pco73
American Economic Review|2002|Jeremy Greenwood|pgr12
American Economic Review|2002|Douglas Gollin|pgo22
American Economic Review|2002|Stephen Parente|ppa5
American Economic Review|2002|Richard Rogerson|pro53
American Economic Review|2002|Douglas A. Irwin|pir25
American Economic Review|2002|Donald R. Davis|pda33
American Economic Review|2002|David E. Weinstein|pwe34
American Economic Review|2002|Arvind Panagariya|ppa82
American Economic Review|2002|Jagdish Bhagwati|none
American Economic Review|2002|Rajshree Agarwal|none
American Economic Review|2002|Michael Gort|none
American Economic Review|2002|Boyan Jovanovic|pjo20
American Economic Review|2002|Peter L. Rousseau|pro64
American Economic Review|2002|Benjamin Klein|pkl37
American Economic Review|2002|Andres V. Lerner|none
American Economic Review|2002|Kevin M. Murphy|pmu108
American Economic Review|2002|Michele Boldrin|pbo31
American Economic Review|2002|David Levine|ple26
American Economic Review|2002|Paul Romer|pro45
American Economic Review|2002|Kai-Lung Hui|phu17
American Economic Review|2002|Josh Lerner|ple60
American Economic Review|2002|Jacques Mairesse|pma712
American Economic Review|2002|Pierre Mohnen|pmo6
American Economic Review|2002|Bipasa Datta|pda438
American Economic Review|2002|Huw Dixon|pdi12
American Economic Review|2002|Caroline Freund|pfr135
American Economic Review|2002|Diana Weinhold|pwe52
American Economic Review|2002|Kiminori Matsuyama|pma143
American Economic Review|2002|Danny Quah|pqu9
American Economic Review|2002|Dilip Mookherjee|pmo51
American Economic Review|2002|Edward N. Wolff|pwo100
American Economic Review|2002|Jagadeesh Gokhale|none
American Economic Review|2002|Laurence J. Kotlikoff|pko44
American Economic Review|2002|John Laitner|pla447
American Economic Review|2002|Karen E. Dynan|none
American Economic Review|2002|Jonathan Skinner|psk23
American Economic Review|2002|Stephen P. Zeldes|pze2
American Economic Review|2002|Susan Dynarski|pdy1
American Economic Review|2002|Hidehiko Ichimura|pic1
American Economic Review|2002|Christopher Taber|none
American Economic Review|2002|Michael P. Keane|pke18
American Economic Review|2002|William A. Brock|pbr142
American Economic Review|2002|Steven N. Durlauf|pdu117
American Economic Review|2002|Ivar Ekeland|none
American Economic Review|2002|James J. Heckman|phe22
American Economic Review|2002|Lars Nesheim|pne123
American Economic Review|2002|Dennis Epple|pep21
American Economic Review|2002|Richard Romano|pro223
American Economic Review|2002|Holger Sieg|none
American Economic Review|2002|Christopher Henderson|none
American Economic Review|2002|Lance Freeman|none
American Economic Review|2002|Darrick Hamilton|pha518
American Economic Review|2002|Jessica Gordon Nembhard|none
American Economic Review|2002|Ronald L. Straight|pco40
American Economic Review|2002|Jessica L. Cohen|pco697
American Economic Review|2002|William T. Dickens|none
American Economic Review|2002|Charles Murray|none
American Economic Review|2002|Bruce Sacerdote|psa934
American Economic Review|2002|T. Paul Schultz|psc269
American Economic Review|2002|Deborah J. Anderson|none
American Economic Review|2002|Melissa Binder|pbi194
American Economic Review|2002|Kate Krause|pkr182
American Economic Review|2002|Erin Todd|pbr585
American Economic Review|2002|Dennis Sullivan|pgi136
American Economic Review|2002|Marianne Bitler|pbi12
American Economic Review|2002|Madeline Zavodny|pza33
American Economic Review|2002|Peter Burton|pbu335
American Economic Review|2002|Shelley Phipps|pph74
American Economic Review|2002|Lori Curtis|pcu89
American Economic Review|2002|Bruce D. Meyer|pme273
American Economic Review|2002|V. Joseph Hotz|pho4
American Economic Review|2002|Charles H. Mullin|pre371
American Economic Review|2002|Charles H. Mullin|pre371
American Economic Review|2002|John Karl Scholz|psc309
American Economic Review|2002|Jeffrey Grogger|pgr125
American Economic Review|2002|Assaf Razin|pra388
American Economic Review|2002|Efraim Sadka|psa492
American Economic Review|2002|Phillip Swagel|psw34
American Economic Review|2002|Tito Boeri|pbo202
American Economic Review|2002|Axel Boersch-Supan|none
American Economic Review|2002|Guido Tabellini|pta37
American Economic Review|2002|Robin Brooks|pbr137
American Economic Review|2002|Dirk Krueger|pkr7
American Economic Review|2002|Felix Kubler|pku6
American Economic Review|2002|Alan J. Auerbach|pau33
American Economic Review|2002|Roger H. Gordon|pgo95
American Economic Review|2002|Kenneth L. Judd|pju19
American Economic Review|2002|James M. Poterba|ppo19
American Economic Review|2002|John B. Shoven|none
American Economic Review|2002|Scott E. Masten|pma558
American Economic Review|2002|Steven Tadelis|pta314
American Economic Review|2002|Oliver E. Williamson|pwi200
American Economic Review|2002|Byron W. Brown|pli312
American Economic Review|2002|Carl E. Liedholm|pli312
American Economic Review|2002|Daniel S. Hamermesh|pha78
American Economic Review|2002|Karl E. Case|pca484
