,journal,year,author,Name,Short-Id
764,American Economic Review,2002.0,Ananth Seshadri,Ananth Seshadri,pse72
765,American Economic Review,2002.0,Douglas Gollin,Douglas Gollin,pgo22
766,American Economic Review,2002.0,Stephen Parente,Stephen Parente,ppa5
767,American Economic Review,2002.0,Richard Rogerson,Richard Rogerson,pro53
768,American Economic Review,2002.0,Douglas A. Irwin,Douglas A. Irwin,pir25
769,American Economic Review,2002.0,Donald R. Davis,Donald R. Davis,pda33
771,American Economic Review,2002.0,Arvind Panagariya,Arvind Panagariya,ppa82
775,American Economic Review,2002.0,Mehmet Yorukoglu,Mehmet Yorukoglu,pyo84
776,American Economic Review,2002.0,Boyan Jovanovic,Boyan Jovanovic,pjo20
781,American Economic Review,2002.0,Michele Boldrin,Michele Boldrin,pbo31
782,American Economic Review,2002.0,David Levine,David Levine,ple26
783,American Economic Review,2002.0,David Levine,David Levine,ple80
785,American Economic Review,2002.0,Kai-Lung Hui,Kai-Lung Hui,phu17
786,American Economic Review,2002.0,Josh Lerner,Josh Lerner,ple60
787,American Economic Review,2002.0,Jacques Mairesse,Jacques Mairesse,pma712
788,American Economic Review,2002.0,Pierre Mohnen,Pierre Mohnen,pmo6
789,American Economic Review,2002.0,Bipasa Datta,Bipasa Datta,pda438
791,American Economic Review,2002.0,Caroline Freund,Caroline Freund,pfr135
792,American Economic Review,2002.0,Diana Weinhold,Diana Weinhold,pwe52
793,American Economic Review,2002.0,Kiminori Matsuyama,Kiminori Matsuyama,pma143
794,American Economic Review,2002.0,Danny Quah,Danny Quah,pqu9
795,American Economic Review,2002.0,Dilip Mookherjee,Dilip Mookherjee,pmo51
796,American Economic Review,2002.0,Debraj Ray,Debraj Ray,pra6
800,American Economic Review,2002.0,John Laitner,John Laitner,pla447
802,American Economic Review,2002.0,Jonathan Skinner,Jonathan Skinner,psk23
804,American Economic Review,2002.0,Susan Dynarski,Susan Dynarski,pdy1
805,American Economic Review,2002.0,Hidehiko Ichimura,Hidehiko Ichimura,pic1
808,American Economic Review,2002.0,William A. Brock,William A. Brock,pbr142
809,American Economic Review,2002.0,Steven N. Durlauf,Steven N. Durlauf,pdu117
811,American Economic Review,2002.0,James J. Heckman,James J. Heckman,phe22
813,American Economic Review,2002.0,Dennis Epple,Dennis Epple,pep21
818,American Economic Review,2002.0,Darrick Hamilton,Darrick Hamilton,pha518
824,American Economic Review,2002.0,Bruce Sacerdote,Bruce Sacerdote,psa934
825,American Economic Review,2002.0,T. Paul Schultz,T. Paul Schultz,psc269
832,American Economic Review,2002.0,Madeline Zavodny,Madeline Zavodny,pza33
833,American Economic Review,2002.0,Peter Burton,Peter Burton,pbu335
834,American Economic Review,2002.0,Shelley Phipps,Shelley Phipps,pph74
836,American Economic Review,2002.0,Bruce D. Meyer,Bruce D. Meyer,pme273
837,American Economic Review,2002.0,V. Joseph Hotz,V. Joseph Hotz,pho4
839,American Economic Review,2002.0,John Karl Scholz,John Karl Scholz,psc309
841,American Economic Review,2002.0,Assaf Razin,Assaf Razin,pra388
842,American Economic Review,2002.0,Efraim Sadka,Efraim Sadka,psa492
843,American Economic Review,2002.0,Phillip Swagel,Phillip Swagel,psw34
844,American Economic Review,2002.0,Tito Boeri,Tito Boeri,pbo202
846,American Economic Review,2002.0,Guido Tabellini,Guido Tabellini,pta37
847,American Economic Review,2002.0,Robin Brooks,Robin Brooks,pbr137
851,American Economic Review,2002.0,Roger H. Gordon,Roger H. Gordon,pgo95
852,American Economic Review,2002.0,Kenneth L. Judd,Kenneth L. Judd,pju19
856,American Economic Review,2002.0,Steven Tadelis,Steven Tadelis,pta314
857,American Economic Review,2002.0,Oliver E. Williamson,Oliver E. Williamson,pwi200
859,American Economic Review,2002.0,Carl E. Liedholm,Carl E. Liedholm,pli312
861,American Economic Review,2002.0,Karl E. Case,Karl E. Case,pca484
862,American Economic Review,2002.0,Robert H. Frank,Robert H. Frank,pfr260
865,American Economic Review,2002.0,John J. Siegfried,John J. Siegfried,psi31
866,American Economic Review,2002.0,George A. Akerlof,George A. Akerlof,pak7
874,American Economic Review,2002.0,Alberto Alesina,Alberto Alesina,pal207
876,American Economic Review,2002.0,Roberto Perotti,Roberto Perotti,ppe66
877,American Economic Review,2002.0,Fabio Schiantarelli,Fabio Schiantarelli,psc8
878,American Economic Review,2002.0,Thomas J. Kniesner,Thomas J. Kniesner,pkn21
879,American Economic Review,2002.0,James P. Ziliak,James P. Ziliak,pzi120
880,American Economic Review,2002.0,Roger Hartley,Roger Hartley,pha145
881,American Economic Review,2002.0,Lisa Farrell,Lisa Farrell,pfa186
882,American Economic Review,2002.0,Theo Offerman,Theo Offerman,pof6
884,American Economic Review,2002.0,Michael W. Klein,Michael W. Klein,pkl9
885,American Economic Review,2002.0,Joe Peek,Joe Peek,ppe90
887,American Economic Review,2002.0,Paul Oyer,Paul Oyer,poy2
890,American Economic Review,2002.0,Erik Hurst,Erik Hurst,phu87
896,American Economic Review,2002.0,Tracy R. Lewis,Tracy R. Lewis,ple417
898,American Economic Review,2002.0,Pierpaolo Battigalli,Pierpaolo Battigalli,pba80
899,American Economic Review,2002.0,Giovanni Maggi,Giovanni Maggi,pma1315
900,American Economic Review,2002.0,Dilip Mookherjee,Dilip Mookherjee,pmo51
901,American Economic Review,2002.0,Debraj Ray,Debraj Ray,pra6
903,American Economic Review,2002.0,James B. Rebitzer,James B. Rebitzer,pre77
906,American Economic Review,2002.0,Donald P. Morgan,Donald P. Morgan,pmo418
908,American Economic Review,2002.0,L. Alan Winters,L. Alan Winters,pwi238
911,American Economic Review,2002.0,Henrik Jensen,Henrik Jensen,pje99
912,American Economic Review,2002.0,Orley Ashenfelter,Orley Ashenfelter,pas9
914,American Economic Review,2002.0,Kai A. Konrad,Kai A. Konrad,pko51
916,American Economic Review,2002.0,Kjell Erik Lommerud,Kjell Erik Lommerud,plo20
917,American Economic Review,2002.0,Julio R. Robledo,Julio R. Robledo,pro111
919,American Economic Review,2002.0,Duncan Thomas,Duncan Thomas,pth20
920,American Economic Review,2002.0,Janet Currie,Janet Currie,pcu13
921,American Economic Review,2002.0,Arturo Estrella,Arturo Estrella,pes29
922,American Economic Review,2002.0,Jeffrey C. Fuhrer,Jeffrey C. Fuhrer,pfu8
923,American Economic Review,2002.0,Francis Bloch,Francis Bloch,pbl45
924,American Economic Review,2002.0,Vijayendra Rao,Vijayendra Rao,pra65
925,American Economic Review,2002.0,Bruce A. Blonigen,Bruce A. Blonigen,pbl165
927,American Economic Review,2002.0,Daniel Houser,Daniel Houser,pho27
929,American Economic Review,2002.0,John Duggan,John Duggan,pdu172
930,American Economic Review,2002.0,Joanne Roberts,Joanne Roberts,pro29
931,American Economic Review,2002.0,Joanne Roberts,Joanne Roberts,pro596
933,American Economic Review,2002.0,Dean Lueck,Dean Lueck,plu157
935,American Economic Review,2002.0,Axel Ockenfels,Axel Ockenfels,poc7
936,American Economic Review,2002.0,Simon Grant,Simon Grant,pgr34
937,American Economic Review,2002.0,John Quiggin,John Quiggin,pqu8
940,American Economic Review,2002.0,Alberto Alesina,Alberto Alesina,pal207
943,American Economic Review,2002.0,Hilary Sigman,Hilary Sigman,psi55
945,American Economic Review,2002.0,Bruno Cassiman,Bruno Cassiman,pca680
947,American Economic Review,2002.0,Saku Aura,Saku Aura,pau7
950,American Economic Review,2002.0,Mark Gradstein,Mark Gradstein,pgr39
951,American Economic Review,2002.0,Moshe Justman,Moshe Justman,pju100
953,American Economic Review,2002.0,Edward C. Prescott,Edward C. Prescott,ppr10
954,American Economic Review,2002.0,Todd L. Cherry,Todd L. Cherry,pch432
967,American Economic Review,2002.0,Donald R. Davis,Donald R. Davis,pda33
969,American Economic Review,2002.0,Jan Eeckhout,Jan Eeckhout,pee1
970,American Economic Review,2002.0,Boyan Jovanovic,Boyan Jovanovic,pjo20
971,American Economic Review,2002.0,Anne Case,Anne Case,pca108
972,American Economic Review,2002.0,Darren Lubotsky,Darren Lubotsky,plu41
973,American Economic Review,2002.0,Christina Paxson,Christina Paxson,ppa335
974,American Economic Review,2002.0,Simon Johnson,Simon Johnson,pjo44
976,American Economic Review,2002.0,Christopher Woodruff,Christopher Woodruff,pwo165
977,American Economic Review,2002.0,Jan K. Brueckner,Jan K. Brueckner,pbr241
978,American Economic Review,2002.0,Severin Borenstein,Severin Borenstein,pbo78
984,American Economic Review,2002.0,Scott Rozelle,Scott Rozelle,pro707
987,American Economic Review,2002.0,Nicola Persico,Nicola Persico,ppe261
988,American Economic Review,2002.0,Yongsung Chang,Yongsung Chang,pch20
990,American Economic Review,2002.0,Frank Schorfheide,Frank Schorfheide,psc19
991,American Economic Review,2002.0,Stephen Morris,Stephen Morris,pmo35
992,American Economic Review,2002.0,Stephen Morris,Stephen Morris,pmo9
993,American Economic Review,2002.0,Hyun Song Shin,Hyun Song Shin,psh692
994,American Economic Review,2002.0,Joshua Angrist,Joshua Angrist,pan29
1001,American Economic Review,2002.0,David Wettstein,David Wettstein,pwe281
1005,American Economic Review,2002.0,Mark Duggan,Mark Duggan,pdu194
1007,American Economic Review,2002.0,Glenn W. Harrison,Glenn W. Harrison,pha248
1013,American Economic Review,2002.0,Charles A. Holt,Charles A. Holt,pho200
1014,American Economic Review,2002.0,Susan K. Laury,Susan K. Laury,pla570
1015,American Economic Review,2002.0,Jianping Mei,Jianping Mei,pme634
1016,American Economic Review,2002.0,Michael Moses,Michael Moses,pmo98
1017,American Economic Review,2002.0,Yan Chen,Yan Chen,pch1446
1018,American Economic Review,2002.0,Yan Chen,Yan Chen,pch683
1022,American Economic Review,2002.0,Rosemarie Nagel,Rosemarie Nagel,pna134
1023,American Economic Review,2002.0,Albert Satorra,Albert Satorra,psa929
1024,American Economic Review,2002.0,Theo Eicher,Theo Eicher,pei6
1025,American Economic Review,2002.0,Thomas Osang,Thomas Osang,pos30
1026,American Economic Review,2002.0,Shingo Ishiguro,Shingo Ishiguro,pis96
1030,American Economic Review,2003.0,Peter E. Rossi,Peter E. Rossi,pro227
1031,American Economic Review,2003.0,Torben G. Andersen,Torben G. Andersen,pan210
1032,American Economic Review,2003.0,Tim Bollerslev,Tim Bollerslev,pbo66
1034,American Economic Review,2003.0,Clara Vega,Clara Vega,pve43
1036,American Economic Review,2003.0,Romain Wacziarg,Romain Wacziarg,pwa67
1037,American Economic Review,2003.0,John Hassler,John Hassler,pha2
1039,American Economic Review,2003.0,Kjetil Storesletten,Kjetil Storesletten,pst4
1041,American Economic Review,2003.0,Alberto Abadie,Alberto Abadie,pab7
1042,American Economic Review,2003.0,Javier Gardeazabal,Javier Gardeazabal,pga128
1043,American Economic Review,2003.0,Vincent P. Crawford,Vincent P. Crawford,pcr2
1049,American Economic Review,2003.0,Pierluigi Balduzzi,Pierluigi Balduzzi,pba469
1052,American Economic Review,2003.0,Nicolas Marceau,Nicolas Marceau,pma5
1053,American Economic Review,2003.0,Michael Smart,Michael Smart,psm6
1054,American Economic Review,2003.0,John Komlos,John Komlos,pko37
1055,American Economic Review,2003.0,Sanjay Jain,Sanjay Jain,pja226
1057,American Economic Review,2003.0,Carl Walsh,Carl Walsh,pwa23
1059,American Economic Review,2003.0,Victor A. Ginsburgh,Victor A. Ginsburgh,pgi102
1061,American Economic Review,2003.0,Eugenio J. Miravete,Eugenio J. Miravete,pmi538
1062,American Economic Review,2003.0,Chao Wei,Chao Wei,pwe82
1066,American Economic Review,2003.0,Christopher M. Meissner,Christopher M. Meissner,pme45
1067,American Economic Review,2003.0,B. Douglas Bernheim,B. Douglas Bernheim,pbe81
1068,American Economic Review,2003.0,Lorenzo Forni,Lorenzo Forni,pfo73
1072,American Economic Review,2003.0,Charles Noussair,Charles Noussair,pno50
1075,American Economic Review,2003.0,Matthew D. Shapiro,Matthew D. Shapiro,psh144
1076,American Economic Review,2003.0,Joel Slemrod,Joel Slemrod,psl10
1079,American Economic Review,2003.0,Bill Dupor,Bill Dupor,pdu275
1080,American Economic Review,2003.0,Wen-Fang Liu,Wen-Fang Liu,pli56
1084,American Economic Review,2003.0,Andre Portela Souza,Andre Portela Souza,pso97
1094,American Economic Review,2003.0,Ronald L. Oaxaca,Ronald L. Oaxaca,poa2
1095,American Economic Review,2003.0,Peter A. Diamond,Peter A. Diamond,pdi24
1100,American Economic Review,2003.0,Allan H. Meltzer,Allan H. Meltzer,pme353
1103,American Economic Review,2003.0,Marianne Baxter,Marianne Baxter,pba102
1107,American Economic Review,2003.0,Marco E. Terrones,Marco E. Terrones,pte49
1108,American Economic Review,2003.0,Jonathan Heathcote,Jonathan Heathcote,phe1
1109,American Economic Review,2003.0,Fabrizio Perri,Fabrizio Perri,ppe52
1112,American Economic Review,2003.0,Barry Eichengreen,Barry Eichengreen,pei2
1113,American Economic Review,2003.0,Ashoka Mody,Ashoka Mody,pmo492
1114,American Economic Review,2003.0,Andrei Shleifer,Andrei Shleifer,psh93
1115,American Economic Review,2003.0,Peter Blair Henry,Peter Blair Henry,phe166
1119,American Economic Review,2003.0,Christopher Udry,Christopher Udry,pud2
1121,American Economic Review,2003.0,Jinyong Hahn,Jinyong Hahn,pha1189
1131,American Economic Review,2003.0,Daniel Kahneman,Daniel Kahneman,pka60
1133,American Economic Review,2003.0,Richard H. Thaler,Richard H. Thaler,pth67
1136,American Economic Review,2003.0,David Laibson,David Laibson,pla164
1137,American Economic Review,2003.0,Brigitte C. Madrian,Brigitte C. Madrian,pma384
1138,American Economic Review,2003.0,Andrew Metrick,Andrew Metrick,pme99
1139,American Economic Review,2003.0,Ted O'Donoghue,Ted O'Donoghue,pod31
1140,American Economic Review,2003.0,Matthew Rabin,Matthew Rabin,pra660
1141,American Economic Review,2003.0,Colin Camerer,Colin Camerer,pca47
1144,American Economic Review,2003.0,Andrew Schotter,Andrew Schotter,psc146
1148,American Economic Review,2003.0,Vai-Lam Mui,Vai-Lam Mui,pmu187
1149,American Economic Review,2003.0,Richard H. Steckel,Richard H. Steckel,pst352
1150,American Economic Review,2003.0,Hans-Joachim Voth,Hans-Joachim Voth,pvo5
1151,American Economic Review,2003.0,Dora L. Costa,Dora L. Costa,pco358
1152,American Economic Review,2003.0,Matthew E. Kahn,Matthew E. Kahn,pka41
1153,American Economic Review,2003.0,Julie L. Hotchkiss,Julie L. Hotchkiss,pho242
1155,American Economic Review,2003.0,Anna Aizer,Anna Aizer,pai9
1156,American Economic Review,2003.0,Catalina Amuedo-Dorantes,Catalina Amuedo-Dorantes,pam57
1157,American Economic Review,2003.0,Kusum Mundra,Kusum Mundra,pmu84
1159,American Economic Review,2003.0,Stacy Dickert-Conlin,Stacy Dickert-Conlin,pdi520
1164,American Economic Review,2003.0,Elizabeth T. Powers,Elizabeth T. Powers,ppo147
1165,American Economic Review,2003.0,David Neumark,David Neumark,pne16
1167,American Economic Review,2003.0,Jonathan Gruber,Jonathan Gruber,pgr20
1174,American Economic Review,2003.0,Steven J. Haider,Steven J. Haider,pha224
1176,American Economic Review,2003.0,Marianne P. Bitler,Marianne P. Bitler,pbi12
1177,American Economic Review,2003.0,Jonah B. Gelbach,Jonah B. Gelbach,pge238
1182,American Economic Review,2003.0,Rebecca M. Blank,Rebecca M. Blank,pbl56
1183,American Economic Review,2003.0,Robert F. Schoeni,Robert F. Schoeni,psc101
1185,American Economic Review,2003.0,James P. Smith,James P. Smith,psm28
1194,American Economic Review,2003.0,Robert J. Shiller,Robert J. Shiller,psh69
1197,American Economic Review,2003.0,Gary Burtless,Gary Burtless,pbu95
1203,American Economic Review,2003.0,Joel Slemrod,Joel Slemrod,psl10
1204,American Economic Review,2003.0,Jonathan A. Parker,Jonathan A. Parker,ppa21
1208,American Economic Review,2003.0,Edward C. Prescott,Edward C. Prescott,ppr10
1212,American Economic Review,2003.0,Steven Huddart,Steven Huddart,phu19
1214,American Economic Review,2003.0,Severin Borenstein,Severin Borenstein,pbo78
1216,American Economic Review,2003.0,Joseph Farrell,Joseph Farrell,pfa35
1221,American Economic Review,2003.0,Werner Antweiler,Werner Antweiler,pan25
1222,American Economic Review,2003.0,Michael Greenstone,Michael Greenstone,pgr38
1230,American Economic Review,2003.0,John J. Siegfried,John J. Siegfried,psi31
1233,American Economic Review,2003.0,Patrick Francois,Patrick Francois,pfr24
1234,American Economic Review,2003.0,Huw Lloyd-Ellis,Huw Lloyd-Ellis,pll1
1237,American Economic Review,2003.0,Paul Beaudry,Paul Beaudry,pbe35
1238,American Economic Review,2003.0,David A. Green,David A. Green,pgr285
1239,American Economic Review,2003.0,Christophe Chamley,Christophe Chamley,pch389
1241,American Economic Review,2003.0,Volker Wieland,Volker Wieland,pwi9
1242,American Economic Review,2003.0,John C. Williams,John C. Williams,pwi23
1243,American Economic Review,2003.0,Yeon-Koo Che,Yeon-Koo Che,pch91
1244,American Economic Review,2003.0,Ian Gale,Ian Gale,pga548
1245,American Economic Review,2003.0,James Andreoni,James Andreoni,pan31
1246,American Economic Review,2003.0,Marco Castillo,Marco Castillo,pca1237
1247,American Economic Review,2003.0,Ragan Petrie,Ragan Petrie,ppe391
1248,American Economic Review,2003.0,Peter K. Schott,Peter K. Schott,psc98
