,journal,year,author,name,Short-Id
764,American Economic Review,2003.0,Mark Stabile,Mark Stabile,pst179
766,American Economic Review,2003.0,Sergiu Hart,Sergiu Hart,pha148
767,American Economic Review,2003.0,Andreu Mas-Colell,Andreu Mas-Colell,pma1422
769,American Economic Review,2004.0,Torsten Persson,Torsten Persson,ppe28
770,American Economic Review,2004.0,Guido Tabellini,Guido Tabellini,pta37
771,American Economic Review,2004.0,Boyan Jovanovic,Boyan Jovanovic,pjo20
772,American Economic Review,2004.0,Serguey Braguinsky,Serguey Braguinsky,pbr60
774,American Economic Review,2004.0,John Romalis,John Romalis,pro652
776,American Economic Review,2004.0,Rafael Di Tella,Rafael Di Tella,pdi128
777,American Economic Review,2004.0,Ernesto Schargrodsky,Ernesto Schargrodsky,psc348
778,American Economic Review,2004.0,Bruce A. Blonigen,Bruce A. Blonigen,pbl165
780,American Economic Review,2004.0,Lance Lochner,Lance Lochner,plo31
781,American Economic Review,2004.0,Enrico Moretti,Enrico Moretti,pmo392
783,American Economic Review,2004.0,Frank Schorfheide,Frank Schorfheide,psc19
785,American Economic Review,2004.0,Mikal Skuterud,Mikal Skuterud,psk40
787,American Economic Review,2004.0,Michael Keen,Michael Keen,pke22
788,American Economic Review,2004.0,David Wildasin,David Wildasin,pwi3
789,American Economic Review,2004.0,Martin Lettau,Martin Lettau,ple572
790,American Economic Review,2004.0,Sydney C. Ludvigson,Sydney C. Ludvigson,plu153
791,American Economic Review,2004.0,Elhanan Helpman,Elhanan Helpman,phe205
792,American Economic Review,2004.0,Marc J. Melitz,Marc J. Melitz,pme260
794,American Economic Review,2004.0,Justine S. Hastings,Justine S. Hastings,pha804
796,American Economic Review,2004.0,Jonathan Skinner,Jonathan Skinner,psk23
797,American Economic Review,2004.0,Martin B. Schmidt,Martin B. Schmidt,psc96
798,American Economic Review,2004.0,David J. Berri,David J. Berri,pbe346
799,American Economic Review,2004.0,Erik Plug,Erik Plug,ppl8
801,American Economic Review,2004.0,Israel Finkelshtain,Israel Finkelshtain,pfi231
802,American Economic Review,2004.0,Iddo Kan,Iddo Kan,pka1399
804,American Economic Review,2004.0,Barry Nalebuff,Barry Nalebuff,pna205
820,American Economic Review,2004.0,Matthew O. Jackson,Matthew O. Jackson,pja7
821,American Economic Review,2004.0,Gary Gorton,Gary Gorton,pgo458
822,American Economic Review,2004.0,Lixin Huang,Lixin Huang,phu108
825,American Economic Review,2004.0,Luis Garicano,Luis Garicano,pga77
827,American Economic Review,2004.0,Luigi Guiso,Luigi Guiso,pgu58
828,American Economic Review,2004.0,Paola Sapienza,Paola Sapienza,psa155
829,American Economic Review,2004.0,Luigi Zingales,Luigi Zingales,pzi101
830,American Economic Review,2004.0,Svetlana Boyarchenko,Svetlana Boyarchenko,pbo123
831,American Economic Review,2004.0,Mike Burkart,Mike Burkart,pbu112
832,American Economic Review,2004.0,Tore Ellingsen,Tore Ellingsen,pel76
835,American Economic Review,2004.0,Beata Smarzynska Javorcik,Beata Smarzynska Javorcik,pja78
836,American Economic Review,2004.0,Stephen Coate,Stephen Coate,pco66
837,American Economic Review,2004.0,Enrico Moretti,Enrico Moretti,pmo392
838,American Economic Review,2004.0,Josh Lerner,Josh Lerner,ple60
839,American Economic Review,2004.0,Jean Tirole,Jean Tirole,pti33
840,American Economic Review,2004.0,F. Andrew Hanssen,F. Andrew Hanssen,pha576
841,American Economic Review,2004.0,Paul Frijters,Paul Frijters,pfr18
843,American Economic Review,2004.0,Michael A. Shields,Michael A. Shields,psh20
845,American Economic Review,2004.0,Robert P. Berrens,Robert P. Berrens,pbe153
846,American Economic Review,2004.0,Alok K. Bohara,Alok K. Bohara,pbo509
848,American Economic Review,2004.0,Karla Hoff,Karla Hoff,pho255
850,American Economic Review,2004.0,Eyal Winter,Eyal Winter,pwi55
851,American Economic Review,2004.0,William Easterly,William Easterly,pea1
852,American Economic Review,2004.0,Ross Levine,Ross Levine,ple61
854,American Economic Review,2004.0,Craig Burnside,Craig Burnside,pbu20
855,American Economic Review,2004.0,David Dollar,David Dollar,pdo54
856,American Economic Review,2004.0,Antonio Ciccone,Antonio Ciccone,pci47
860,American Economic Review,2004.0,Marius Schwartz,Marius Schwartz,psc463
861,American Economic Review,2004.0,Xavier Sala-I-Martin,Xavier Sala-I-Martin,psa510
862,American Economic Review,2004.0,Gernot Doppelhofer,Gernot Doppelhofer,pdo24
864,American Economic Review,2004.0,Kevin X.D. Huang,Kevin X.D. Huang,phu15
865,American Economic Review,2004.0,Zheng Liu,Zheng Liu,pli18
866,American Economic Review,2004.0,Louis Phaneuf,Louis Phaneuf,pph3
867,American Economic Review,2004.0,Dirk Engelmann,Dirk Engelmann,pen12
868,American Economic Review,2004.0,Martin Strobel,Martin Strobel,pst403
869,American Economic Review,2004.0,Daniel Trefler,Daniel Trefler,ptr44
870,American Economic Review,2004.0,George J. Mailath,George J. Mailath,pma6
871,American Economic Review,2004.0,Andrew Postlewaite,Andrew Postlewaite,ppo86
872,American Economic Review,2004.0,Larry Samuelson,Larry Samuelson,psa80
873,American Economic Review,2004.0,Jonathan Guryan,Jonathan Guryan,pgu126
874,American Economic Review,2004.0,Etienne Wasmer,Etienne Wasmer,pwa73
875,American Economic Review,2004.0,Philippe Weil,Philippe Weil,pwe97
876,American Economic Review,2004.0,Gadi Barlevy,Gadi Barlevy,pba129
877,American Economic Review,2004.0,Marianne Bertrand,Marianne Bertrand,pbe697
878,American Economic Review,2004.0,Sendhil Mullainathan,Sendhil Mullainathan,pmu103
879,American Economic Review,2004.0,Robert Sugden,Robert Sugden,psu169
881,American Economic Review,2004.0,Jean Tirole,Jean Tirole,pti33
884,American Economic Review,2004.0,Ed Hopkins,Ed Hopkins,pho86
885,American Economic Review,2004.0,Tatiana Kornienko,Tatiana Kornienko,pko115
887,American Economic Review,2004.0,Chong Xiang,Chong Xiang,pxi42
891,American Economic Review,2004.0,Maurizio Mazzocco,Maurizio Mazzocco,pma383
893,American Economic Review,2004.0,Roberto Chang,Roberto Chang,pch80
896,American Economic Review,2004.0,Beverly Lapham,Beverly Lapham,pla22
897,American Economic Review,2004.0,Sumon Majumdar,Sumon Majumdar,pma466
899,American Economic Review,2004.0,Russell Cooper,Russell Cooper,pco940
900,American Economic Review,2004.0,Jonathan L. Willis,Jonathan L. Willis,pwi160
902,American Economic Review,2004.0,Eduardo M.R.A. Engel,Eduardo M.R.A. Engel,pen3
903,American Economic Review,2004.0,Russell Cooper,Russell Cooper,pco940
904,American Economic Review,2004.0,Jonathan L. Willis,Jonathan L. Willis,pwi160
905,American Economic Review,2004.0,John Y. Campbell,John Y. Campbell,pca54
908,American Economic Review,2004.0,Harrison Hong,Harrison Hong,pho390
909,American Economic Review,2004.0,Ming Huang,Ming Huang,phu425
913,American Economic Review,2004.0,Huntley Schaller,Huntley Schaller,psc216
914,American Economic Review,2004.0,Daniele Coen-Pirani,Daniele Coen-Pirani,pco4
915,American Economic Review,2004.0,Diego Restuccia,Diego Restuccia,pre7
916,American Economic Review,2004.0,Carlos Urrutia,Carlos Urrutia,pur2
917,American Economic Review,2004.0,Robert J. Hill,Robert J. Hill,phi55
918,American Economic Review,2004.0,J. Peter Neary,J. Peter Neary,pne11
919,American Economic Review,2004.0,Jan Eeckhout,Jan Eeckhout,pee1
921,American Economic Review,2004.0,Stephen Coate,Stephen Coate,pco66
923,American Economic Review,2004.0,Yan Chen,Yan Chen,pch1446
924,American Economic Review,2004.0,Yan Chen,Yan Chen,pch683
925,American Economic Review,2004.0,Robert Gazzale,Robert Gazzale,pga178
926,American Economic Review,2004.0,Olivier Compte,Olivier Compte,pco375
927,American Economic Review,2004.0,Andrew Postlewaite,Andrew Postlewaite,ppo86
928,American Economic Review,2004.0,B. Douglas Bernheim,B. Douglas Bernheim,pbe81
929,American Economic Review,2004.0,Antonio Rangel,Antonio Rangel,pra69
932,American Economic Review,2004.0,Kevin Lang,Kevin Lang,pla83
934,American Economic Review,2004.0,Edwin L.-C. Lai,Edwin L.-C. Lai,pla349
935,American Economic Review,2004.0,Peter Temin,Peter Temin,pte231
936,American Economic Review,2004.0,Hans-Joachim Voth,Hans-Joachim Voth,pvo5
937,American Economic Review,2004.0,Audrey Light,Audrey Light,pli678
941,American Economic Review,2004.0,Lucas W. Davis,Lucas W. Davis,pda367
947,American Economic Review,2005.0,Robert Shimer,Robert Shimer,psh9
949,American Economic Review,2005.0,Abdul Abiad,Abdul Abiad,pab242
950,American Economic Review,2005.0,Ashoka Mody,Ashoka Mody,pmo492
951,American Economic Review,2005.0,Tack Yun,Tack Yun,pyu145
953,American Economic Review,2005.0,Maurice Obstfeld,Maurice Obstfeld,pob13
954,American Economic Review,2005.0,John H. Cochrane,John H. Cochrane,pco57
955,American Economic Review,2005.0,Monika Piazzesi,Monika Piazzesi,ppi37
957,American Economic Review,2005.0,Jeremy Greenwood,Jeremy Greenwood,pgr12
958,American Economic Review,2005.0,Ananth Seshadri,Ananth Seshadri,pse72
959,American Economic Review,2005.0,Guillaume Vandenbroucke,Guillaume Vandenbroucke,pva82
960,American Economic Review,2005.0,Daniel M. Bernhofen,Daniel M. Bernhofen,pbe514
964,American Economic Review,2005.0,Richard Roll,Richard Roll,pro507
966,American Economic Review,2005.0,Gary S. Becker,Gary S. Becker,pbe29
968,American Economic Review,2005.0,Rodrigo R. Soares,Rodrigo R. Soares,pso51
969,American Economic Review,2005.0,Carolyn L. Evans,Carolyn L. Evans,pev40
970,American Economic Review,2005.0,James Harrigan,James Harrigan,pha151
971,American Economic Review,2005.0,Antonio Rangel,Antonio Rangel,pra69
974,American Economic Review,2005.0,Antonio Merlo,Antonio Merlo,pme29
976,American Economic Review,2005.0,Dani Rodrik,Dani Rodrik,pro60
977,American Economic Review,2005.0,Uri Gneezy,Uri Gneezy,pgn18
978,American Economic Review,2005.0,Wolfram Schlenker,Wolfram Schlenker,psc210
982,American Economic Review,2005.0,Costas Meghir,Costas Meghir,pme144
987,American Economic Review,2005.0,Sandra E. Black,Sandra E. Black,pbl92
988,American Economic Review,2005.0,Paul J. Devereux,Paul J. Devereux,pde187
990,American Economic Review,2005.0,Peter Thompson,Peter Thompson,pth1
991,American Economic Review,2005.0,Melanie Fox-Kean,Melanie Fox-Kean,pfo87
993,American Economic Review,2005.0,Adam Jaffe,Adam Jaffe,pja49
994,American Economic Review,2005.0,Manuel Trajtenberg,Manuel Trajtenberg,ptr35
995,American Economic Review,2005.0,Peter Thompson,Peter Thompson,pth1
996,American Economic Review,2005.0,Melanie Fox-Kean,Melanie Fox-Kean,pfo87
997,American Economic Review,2005.0,Dan Levin,Dan Levin,ple601
1005,American Economic Review,2005.0,John Duffy,John Duffy,pdu3
1009,American Economic Review,2005.0,Daron Acemoglu,Daron Acemoglu,pac16
1010,American Economic Review,2005.0,Simon Johnson,Simon Johnson,pjo44
1012,American Economic Review,2005.0,Rodrigo R. Soares,Rodrigo R. Soares,pso51
1013,American Economic Review,2005.0,Alberto Alesina,Alberto Alesina,pal207
1014,American Economic Review,2005.0,Ignazio Angeloni,Ignazio Angeloni,pan228
1015,American Economic Review,2005.0,Federico Etro,Federico Etro,pet16
1016,American Economic Review,2005.0,Timothy Besley,Timothy Besley,pbe46
1017,American Economic Review,2005.0,Maitreesh Ghatak,Maitreesh Ghatak,pgh108
1018,American Economic Review,2005.0,Marco Battaglini,Marco Battaglini,pba170
1019,American Economic Review,2005.0,James Dow,James Dow,pdo106
1020,American Economic Review,2005.0,Gary Gorton,Gary Gorton,pgo458
1028,American Economic Review,2005.0,Marios Zachariadis,Marios Zachariadis,pza12
1029,American Economic Review,2005.0,Matteo Iacoviello,Matteo Iacoviello,pia2
1030,American Economic Review,2005.0,Gilles Saint-Paul,Gilles Saint-Paul,psa60
1031,American Economic Review,2005.0,Robin Burgess,Robin Burgess,pbu12
1032,American Economic Review,2005.0,Rohini Pande,Rohini Pande,ppa900
1035,American Economic Review,2005.0,Hongbin Cai,Hongbin Cai,pca504
1036,American Economic Review,2005.0,Daniel Treisman,Daniel Treisman,ptr286
1037,American Economic Review,2005.0,Emmanuel Saez,Emmanuel Saez,psa117
1038,American Economic Review,2005.0,Michael R. Veall,Michael R. Veall,pve83
1040,American Economic Review,2005.0,Roman Inderst,Roman Inderst,pin77
1041,American Economic Review,2005.0,Andrea Prat,Andrea Prat,ppr174
1043,American Economic Review,2005.0,Muriel Niederle,Muriel Niederle,pni95
1045,American Economic Review,2005.0,Yvan Lengwiler,Yvan Lengwiler,ple28
1046,American Economic Review,2005.0,Glenn W. Harrison,Glenn W. Harrison,pha248
1050,American Economic Review,2005.0,Charles A. Holt,Charles A. Holt,pho200
1051,American Economic Review,2005.0,Susan K. Laury,Susan K. Laury,pla570
1056,American Economic Review,2005.0,Andrzej Skrzypacz,Andrzej Skrzypacz,psk11
1057,American Economic Review,2005.0,Alberto Alesina,Alberto Alesina,pal207
1058,American Economic Review,2005.0,George-Marios Angeletos,George-Marios Angeletos,pan143
1062,American Economic Review,2005.0,Marco Pagano,Marco Pagano,ppa56
1064,American Economic Review,2005.0,Sendhil Mullainathan,Sendhil Mullainathan,pmu103
1065,American Economic Review,2005.0,Andrei Shleifer,Andrei Shleifer,psh93
1067,American Economic Review,2005.0,Andrew F. Daughety,Andrew F. Daughety,pda55
1069,American Economic Review,2005.0,Markus K. Brunnermeier,Markus K. Brunnermeier,pbr31
1070,American Economic Review,2005.0,Jonathan A. Parker,Jonathan A. Parker,ppa21
1071,American Economic Review,2005.0,Jonathan A. Parker,Jonathan A. Parker,ppa21
1072,American Economic Review,2005.0,Bruce Preston,Bruce Preston,ppr134
1073,American Economic Review,2005.0,Joe Peek,Joe Peek,ppe90
1075,American Economic Review,2005.0,Karla Hoff,Karla Hoff,pho255
1076,American Economic Review,2005.0,Arijit Sen,Arijit Sen,pse433
1077,American Economic Review,2005.0,Abhijit Banerjee,Abhijit Banerjee,pba1710
1078,American Economic Review,2005.0,Lakshmi Iyer,Lakshmi Iyer,piy9
1079,American Economic Review,2005.0,Petra Moser,Petra Moser,pmo257
1082,American Economic Review,2005.0,Miguel Urquiola,Miguel Urquiola,pur10
1086,American Economic Review,2005.0,Kenneth A. Small,Kenneth A. Small,psm84
1089,American Economic Review,2005.0,Gary Charness,Gary Charness,pch205
1090,American Economic Review,2005.0,Dan Levin,Dan Levin,ple601
1091,American Economic Review,2005.0,Miguel Urquiola,Miguel Urquiola,pur10
1092,American Economic Review,2005.0,Kevin Lang,Kevin Lang,pla83
1093,American Economic Review,2005.0,Michael Manove,Michael Manove,pma228
1096,American Economic Review,2005.0,Francesco De Sinopoli,Francesco De Sinopoli,pde261
1097,American Economic Review,2005.0,Giovanna Iannantuoni,Giovanna Iannantuoni,pia9
1098,American Economic Review,2005.0,Martin J. Osborne,Martin J. Osborne,pos1
1101,American Economic Review,2005.0,Enriqueta Aragones,Enriqueta Aragones,par170
1102,American Economic Review,2005.0,Itzhak Gilboa,Itzhak Gilboa,pgi34
1103,American Economic Review,2005.0,Andrew Postlewaite,Andrew Postlewaite,ppo86
1104,American Economic Review,2005.0,David Schmeidler,David Schmeidler,psc61
1105,American Economic Review,2005.0,Sergei Guriev,Sergei Guriev,pgu59
1108,American Economic Review,2005.0,Joel Sobel,Joel Sobel,pso40
1109,American Economic Review,2005.0,Mathias Drehmann,Mathias Drehmann,pdr53
1111,American Economic Review,2005.0,Andreas Roider,Andreas Roider,pro37
1112,American Economic Review,2005.0,Marco Cipriani,Marco Cipriani,pci23
1113,American Economic Review,2005.0,Antonio Guarino,Antonio Guarino,pgu223
1115,American Economic Review,2005.0,Esteban Rossi-Hansberg,Esteban Rossi-Hansberg,pro72
1116,American Economic Review,2005.0,Matthias Doepke,Matthias Doepke,pdo8
1121,American Economic Review,2005.0,Thomas Davidoff,Thomas Davidoff,pda697
1123,American Economic Review,2005.0,Peter A. Diamond,Peter A. Diamond,pdi24
1127,American Economic Review,2005.0,Matteo Cervellati,Matteo Cervellati,pce51
1128,American Economic Review,2005.0,Uwe Sunde,Uwe Sunde,psu51
1134,American Economic Review,2005.0,Adam B. Ashcraft,Adam B. Ashcraft,pas35
1136,American Economic Review,2005.0,Tobias Lindqvist,Tobias Lindqvist,pli254
1138,American Economic Review,2005.0,Kate L. Antonovics,Kate L. Antonovics,pan97
1139,American Economic Review,2005.0,Arthur S. Goldberger,Arthur S. Goldberger,pgo599
1142,American Economic Review,2005.0,N. Gregory Mankiw,N. Gregory Mankiw,pma131
1144,American Economic Review,2006.0,Douglas W. Diamond,Douglas W. Diamond,pdi80
1145,American Economic Review,2006.0,Raghuram G. Rajan,Raghuram G. Rajan,pra149
1147,American Economic Review,2006.0,Tao Zha,Tao Zha,pzh80
1148,American Economic Review,2006.0,Seema Jayachandran,Seema Jayachandran,pja86
1152,American Economic Review,2006.0,Roberto A. Weber,Roberto A. Weber,pwe237
1154,American Economic Review,2006.0,Hanming Fang,Hanming Fang,pfa17
1155,American Economic Review,2006.0,Philip Oreopoulos,Philip Oreopoulos,por38
1156,American Economic Review,2006.0,Kelly Bedard,Kelly Bedard,pbe420
